Contract_ID,Application_ID,Loan_Type,Contract_Start_Date,Expected_Contract_End_Date,Loan_Term,Total_Loan_Amount,Outstanding Amount_max,Outstanding Amount_mean,Outstanding Amount_last,Due Amount_max,Due Amount_mean,Number of Days Past Due_max,Number of Days Past Due_mean,Number of Days Past Due_count,Loan_Default,Application_Date,Loan_Approval_Status,Age_at_Application,Marital_Status,Gender,Own_Rent_Home,Occupation_Professional_Category,Type_of_Business_Industry_of_Employment,Employment_Status,Time_at_Current_Employment_(Months),Number_of_Dependents,Loan_Purpose,Monthly_Income,Government_Employee,Marital_Status_Missing,Own_Rent_Home_Missing,Type_of_Business_Missing,Number_of_Dependents_Missing,Monthly_Income_Capped,Monthly_Income_Log,Employment_Time_Capped,Employment_Stability_Score,Age_Bin,Has_Dependents,CRB Score,CRB Grade,Average Balance,Overdraft Limit,Net_Cashflow,Liquidity_Ratio,Has_Bounced_Cheques
CONT100064,C302107195,Unsecured Personal Loan,,2022-07-10,36.0,12255.29,12255.29,12134.435,12013.58,0.0,0.0,0.0,0.0,2.0,0,,Approved,21.0,Unmarried,Female,Family,Officer,Transportation & Communication,Full-Time,14.0,1.0,Home Improvement,1219.23,False,0,0,0,0,1219.23,7.1067946445489385,14.0,0,Young,1,,,362.704,0.0,118.07083333333333,1.5955288583955676,0
CONT100065,C302107208,Unsecured Personal Loan,,2024-07-10,60.0,31652.99,33278.05,33106.67,32935.29,0.0,0.0,0.0,0.0,2.0,0,,Approved,25.0,Unmarried,Male,Family,Professional,Civil Service,Full-Time,54.0,0.0,Debt Consolidation,2850.94,True,0,0,0,0,2850.94,7.955754743444724,54.0,0,Emerging,0,643.0,C,196.34882352941176,0.0,-48.74071428571422,1.8262453860646464,0
CONT100066,C302107220,Unsecured Personal Loan,,2023-07-15,48.0,17252.66,17252.66,17140.305,17027.95,0.0,0.0,0.0,0.0,2.0,0,,Approved,30.0,Unmarried,Male,Family,Craft and Related Trades Worker,Other,Contract,13.0,0.0,Other,1505.24,False,0,0,0,0,1505.24,7.3173717582127775,13.0,0,Emerging,0,,,217.55285714285714,0.0,-96.33090909090903,2.50866113047257,0
CONT100067,C302107162,Unsecured Personal Loan,,2024-07-07,60.0,41031.65,43294.96,43084.985,42875.01,0.0,0.0,0.0,0.0,2.0,0,,Approved,42.0,Unmarried,Female,Family,Professional,Education,Full-Time,24.0,2.0,Other,4011.57,True,0,0,0,0,4011.57,8.297187212768966,24.0,0,Established,1,,,528.806,0.0,234.6191666666667,1.7223968181002156,0
CONT100068,C302107167,Unsecured Personal Loan,,2024-07-07,60.0,28347.97,28347.97,28190.855000000003,28033.74,0.0,0.0,0.0,0.0,2.0,0,,Approved,27.0,Unmarried,Male,Family,Clerical Support Worker,Civil Service,Full-Time,91.0,1.0,Debt Consolidation,2150.36,True,0,0,0,0,2150.36,7.673855479280672,91.0,0,Emerging,1,645.0,C,352.6116666666667,0.0,177.54999999999993,4.4112771482525215,0
CONT100069,C302107171,Unsecured Personal Loan,,2024-07-07,60.0,21028.98,21028.98,20933.035,20837.09,0.0,0.0,0.0,0.0,2.0,0,,Approved,41.0,Unmarried,Male,Rent,Armed Forces Occupation,Unknown,Full-Time,147.0,4.0,Debt Consolidation,2729.92,False,0,0,1,0,2729.92,7.91239382774549,147.0,0,Established,1,594.0,D,707.515,0.0,-6.114444444444441,2.3633554927586666,0
CONT100070,C302107223,Unsecured Personal Loan,,2024-07-15,60.0,10551.0,11092.68,11042.075,10991.47,0.0,0.0,0.0,0.0,2.0,0,,Approved,28.0,Unmarried,Male,Family,Semi-Professional,Other,Contract,48.0,0.0,Other,1163.13,False,0,0,0,0,1163.13,7.059729305904003,48.0,0,Emerging,0,,,108.40785714285714,0.0,4.0781818181817435,4.018434760298572,0
CONT100071,C302107180,Unsecured Personal Loan,,2020-07-08,12.0,4689.33,4946.17,4758.514999999999,4570.86,0.0,0.0,0.0,0.0,2.0,0,,Approved,24.0,Unmarried,Female,Rent,Clerical Support Worker,Civil Service,Contract,28.0,0.0,Home Improvement,3320.53,True,0,0,0,0,3320.53,8.108180799128334,28.0,0,Young,0,601.0,D,300.07153846153847,0.0,9.453000000000028,1.4871319255609763,0
CONT100072,C302107144,Unsecured Personal Loan,,2024-07-02,60.0,44370.74,44370.74,44124.82,43878.9,0.0,0.0,0.0,0.0,2.0,0,,Approved,28.0,Unmarried,Male,Family,Officer,Unknown,Full-Time,96.0,0.0,Other,3723.2,False,0,0,1,0,3723.2,8.222607342647661,96.0,0,Emerging,0,664.0,B,724.1464285714285,0.0,248.01999999999998,2.99833947147019,0
CONT100073,C302107260,Unsecured Personal Loan,,2022-07-20,36.0,7375.29,7375.29,7302.555,7229.82,0.0,0.0,0.0,0.0,2.0,0,,Approved,27.0,Unmarried,Female,Rent,Clerical Support Worker,Other,Contract,24.0,2.0,Other,1190.24,False,0,0,0,0,1190.24,7.082750060389631,24.0,0,Emerging,1,,,445.325,0.0,-1.9606249999999381,1.566938827294216,0
CONT100074,C302107117,Unsecured Personal Loan,,2023-12-27,54.0,20135.99,21157.75,20918.59333333333,20682.11,0.0,0.0,0.0,0.0,3.0,0,,Approved,26.0,Unmarried,Male,Family,Officer,Unknown,Full-Time,12.0,0.0,Debt Consolidation,1572.44,False,0,0,1,0,1572.44,7.361019584223574,12.0,0,Emerging,0,250.0,E,571.4873333333333,0.0,-103.04384615384616,1.2412652441106953,0
CONT100075,C302107207,Unsecured Personal Loan,,2024-07-10,60.0,27159.81,27159.81,27019.94,26880.07,0.0,0.0,0.0,0.0,2.0,0,,Approved,38.0,Other,Female,Own,Clerical Support Worker,Civil Service,Full-Time,204.0,2.0,Home Improvement,2897.65,True,0,0,0,0,2897.65,7.9720003903463965,204.0,0,Established,1,698.0,A,3069.5105263157893,0.0,594.0331250000004,1.2539053927264752,0
CONT100076,C302107189,Unsecured Personal Loan,,2024-07-09,60.0,16412.66,17317.98,17228.79,17139.6,0.0,0.0,0.0,0.0,2.0,0,,Approved,41.0,Unmarried,Female,Family,Officer,Unknown,Unknown,264.0,0.0,Debt Consolidation,5750.92,True,0,0,1,0,5750.92,8.657288991098321,264.0,0,Established,0,612.0,C,196.22736842105263,0.0,-23.148750000000035,1.7321861217728718,0
CONT100077,C302107127,Unsecured Personal Loan,,2022-12-29,42.0,9851.44,9851.44,9743.333333333334,9689.28,313.93,104.64333333333332,3.0,1.0,3.0,0,,Approved,31.0,Unmarried,Male,Family,Plant and Machine Operators an,Manufacturing,Full-Time,28.0,0.0,Home Improvement,1219.23,False,0,0,0,0,1219.23,7.1067946445489385,28.0,0,Emerging,0,668.0,B,349.3,0.0,-7.407999999999959,2.25644846227097,0
CONT100078,C302107226,Unsecured Personal Loan,,2024-07-15,60.0,29308.32,30813.01,30663.56,30514.11,0.0,0.0,0.0,0.0,2.0,0,,Approved,29.0,Unmarried,Female,Family,Clerical Support Worker,Civil Service,Full-Time,13.0,0.0,Other,2287.6,True,0,0,0,0,2287.6,7.7356955558836145,13.0,0,Emerging,0,640.0,C,5531.258181818182,0.0,1731.8466666666666,1.3095915181285076,0
CONT100079,C302107118,Unsecured Personal Loan,,2023-06-26,48.0,25924.06,25924.06,25523.13666666667,25124.06,0.0,0.0,0.0,0.0,3.0,0,,Approved,41.0,Unmarried,Male,Rent,Officer,Civil Service,Full-Time,138.0,2.0,Debt Consolidation,3793.97,True,0,0,0,0,3793.97,8.241431784660143,138.0,0,Established,1,612.0,C,591.9879999999999,0.0,88.99615384615387,1.966902046026809,0
CONT100080,C302107115,Unsecured Personal Loan,,2024-06-26,60.0,16762.27,16762.27,16571.066666666666,16381.34,0.0,0.0,0.0,0.0,3.0,0,,Approved,27.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,55.0,0.0,Debt Consolidation,1655.8,True,0,0,0,0,1655.8,7.412643310081374,55.0,0,Emerging,0,626.0,C,328.90333333333336,0.0,14.296153846153894,3.807308955853497,0
CONT100081,C302107132,Unsecured Personal Loan,,2024-06-30,60.0,96293.88,96293.88,95371.81666666668,94462.93,0.0,0.0,0.0,0.0,3.0,0,,Approved,36.0,Unmarried,Male,Family,Professional,"Energy, Electricity & Water",Full-Time,159.0,4.0,Debt Consolidation,10258.38,False,0,0,0,0,10258.38,9.23594768804896,159.0,0,Established,1,610.0,D,1461.8706666666665,0.0,92.14076923076915,2.5093866276678733,0
CONT100082,C302107148,Unsecured Personal Loan,,2024-07-02,60.0,11848.07,11848.07,11794.01,11739.95,0.0,0.0,0.0,0.0,2.0,0,,Approved,34.0,Married,Female,Own,Employee,Manufacturing,Full-Time,16.0,0.0,Other,961.31,False,0,0,0,0,961.31,6.869336644078079,16.0,0,Emerging,0,,,580.4694444444444,0.0,78.42133333333321,1.14535352997376,0
CONT100083,C302107215,Unsecured Personal Loan,,2025-07-13,72.0,23446.66,24683.94,24588.865,24493.79,0.0,0.0,0.0,0.0,2.0,0,,Approved,28.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,87.0,1.0,Debt Consolidation,1776.82,True,0,0,0,0,1776.82,7.483143173603672,87.0,0,Emerging,1,250.0,E,523.8228571428572,0.0,83.17454545454542,2.674159309359088,0
CONT100084,C302107080,Unsecured Personal Loan,,2022-06-22,36.0,8614.35,8614.35,8440.023333333333,8266.33,0.0,0.0,0.0,0.0,3.0,0,,Approved,39.0,Divorced,Female,Family,Clerical Support Worker,Micro & Small Enterprise,Contract,27.0,0.0,Home Improvement,1412.47,False,0,0,0,0,1412.47,7.25380295299614,27.0,0,Established,0,634.0,C,707.9786666666666,0.0,-17.459230769230803,1.762958699489556,0
CONT100085,C302107091,Unsecured Personal Loan,,2024-06-28,60.0,22393.43,22393.43,22181.233333333334,21967.76,0.0,0.0,0.0,0.0,3.0,0,,Approved,47.0,Unmarried,Male,Rent,Officer,Unknown,Full-Time,168.0,0.0,Other,1687.0,False,0,0,1,0,1687.0,7.431299675155902,168.0,0,Established,0,,,392.25266666666664,0.0,43.04307692307694,1.3722869033141145,0
CONT100086,C302107108,Unsecured Personal Loan,,2022-12-27,42.0,12054.23,12054.23,11921.943333333336,11855.8,422.46,140.82,6.0,2.0,3.0,0,,Approved,27.0,Unmarried,Male,Family,Blue Collar,Micro & Small Enterprise,Contract,39.0,0.0,Other,1811.26,False,0,0,0,0,1811.26,7.502329964168246,39.0,0,Emerging,0,,,115.80866666666667,0.0,-29.78307692307683,3.0633045711633042,0
CONT100087,C302107248,Unsecured Personal Loan,,2024-07-17,60.0,15586.19,15586.19,15510.6,15435.01,0.0,0.0,0.0,0.0,2.0,0,,Approved,44.0,Unmarried,Female,Own,Clerical Support Worker,Education,Full-Time,249.0,2.0,Debt Consolidation,2118.33,True,0,0,0,0,2118.33,7.658855279979759,249.0,0,Established,1,621.0,C,303.15666666666664,0.0,75.0733333333334,2.347037646567206,0
CONT100088,C302107188,Unsecured Personal Loan,,2025-07-09,72.0,18757.33,19747.15,19671.09,19595.03,0.0,0.0,0.0,0.0,2.0,0,,Approved,28.0,Unmarried,Male,Family,Officer,Unknown,Full-Time,48.0,0.0,Debt Consolidation,3666.59,False,0,0,1,0,3666.59,8.20729004959334,48.0,0,Emerging,0,663.0,B,203.498,0.0,81.89187499999993,2.1714531673368693,0
CONT100089,C302107100,Unsecured Personal Loan,,2022-06-28,36.0,13507.83,13507.83,13244.203333333331,12978.85,0.0,0.0,0.0,0.0,3.0,0,,Approved,22.0,Unmarried,Male,Family,Clerical Support Worker,Civil Service,Contract,24.0,0.0,Debt Consolidation,1850.96,False,0,0,0,0,1850.96,7.52399981670074,24.0,0,Young,0,575.0,D,208.796,0.0,15.736153846153837,2.0919324915520545,0
CONT100090,C302107160,Unsecured Personal Loan,,2023-07-06,48.0,12895.66,13555.66,13467.385,13379.11,0.0,0.0,0.0,0.0,2.0,0,,Approved,33.0,Unmarried,Male,Family,Blue Collar,Micro & Small Enterprise,Contract,144.0,2.0,Debt Consolidation,2096.58,False,0,0,0,0,2096.58,7.648539578257648,144.0,0,Emerging,1,,,126.71714285714286,0.0,0.2672727272727348,1.9513791726283256,0
CONT100091,C302107168,Unsecured Personal Loan,,2022-07-07,36.0,11075.59,11075.59,10962.66,10849.73,0.0,0.0,0.0,0.0,2.0,0,,Approved,36.0,Unmarried,Male,Family,Clerical Support Worker,Civil Service,Full-Time,78.0,0.0,Debt Consolidation,1387.99,False,0,0,0,0,1387.99,7.236332143304382,78.0,0,Established,0,608.0,D,214.23357142857142,0.0,9.142999999999928,2.6480817383279702,0
CONT100092,C302107237,Unsecured Personal Loan,,2023-07-16,48.0,14536.93,15262.32,15171.98,15081.64,0.0,0.0,0.0,0.0,2.0,0,,Approved,28.0,Unmarried,Male,Family,Employee,Unknown,Full-Time,88.0,0.0,Debt Consolidation,1526.68,False,0,0,1,0,1526.68,7.33150552371041,88.0,0,Emerging,0,582.0,D,93.00214285714286,0.0,-0.8041666666666529,3.4643765648800637,0
CONT100093,C302107088,Unsecured Personal Loan,,2023-06-24,48.0,9846.66,9846.66,9694.386666666667,9542.81,0.0,0.0,0.0,0.0,3.0,0,,Approved,28.0,Unmarried,Female,Family,Clerical Support Worker,Unknown,Full-Time,17.0,0.0,Debt Consolidation,2904.62,True,0,0,1,0,2904.62,7.974402071643196,17.0,0,Emerging,0,250.0,E,480.61066666666665,0.0,246.55384615384614,2.6149599111332336,0
CONT100094,C302100125,Unsecured Personal Loan,,2023-06-29,48.0,7785.58,7785.58,7675.943333333334,7567.08,0.0,0.0,0.0,0.0,3.0,0,,Approved,63.0,Married,Female,Own,Pensioner,Education,Full-Time,492.0,0.0,Debt Consolidation,2058.48,True,0,0,0,0,2058.48,7.630208802734057,480.0,0,Senior,0,686.0,A,158.7095,0.0,7.487777777777789,2.250192122109532,0
CONT100095,C302107068,Unsecured Personal Loan,,2025-06-29,72.0,51935.24,51935.24,51520.69333333333,51104.1,0.0,0.0,0.0,0.0,3.0,0,,Approved,38.0,Divorced,Male,Own,Officer,Unknown,Full-Time,242.0,0.0,Debt Consolidation,6790.14,False,0,0,1,0,6790.14,8.823374100421836,242.0,0,Established,0,,,494.578125,0.0,17.28571428571422,1.5197634586628592,0
CONT100096,C302107092,Unsecured Personal Loan,,2024-06-24,60.0,24650.41,24650.41,24414.373333333333,24181.71,0.0,0.0,0.0,0.0,3.0,0,,Approved,29.0,Unmarried,Female,Rent,Blue Collar,Other,Full-Time,14.0,0.0,Debt Consolidation,1412.97,False,0,0,0,0,1412.97,7.254156629824092,14.0,0,Emerging,0,616.0,C,795.6546666666667,0.0,74.26357142857128,2.551776737307084,0
CONT100097,C302107072,Unsecured Personal Loan,,2024-06-18,60.0,9860.16,9860.16,9754.933333333332,9650.76,0.0,0.0,0.0,0.0,3.0,0,,Approved,26.0,Unmarried,Male,Own,Professional,Civil Service,Full-Time,76.0,0.0,Home Improvement,3743.5,True,0,0,0,0,3743.5,8.228043375689422,76.0,0,Emerging,0,643.0,C,109.60466666666666,0.0,7.718461538461555,2.626632461716682,0
CONT100098,C302107317,Unsecured Personal Loan,,2022-07-31,36.0,14750.57,14750.57,14609.95,14469.33,0.0,0.0,0.0,0.0,2.0,0,,Approved,26.0,Unmarried,Male,Family,Officer,Science & Technology,Contract,21.0,0.0,Other,1608.87,True,0,0,0,0,1608.87,7.383908709376813,21.0,0,Emerging,0,639.0,C,155.89,0.0,-4.504166666666677,3.904227429946283,0
CONT100098,C302107317,Unsecured Personal Loan,,2022-07-31,36.0,14750.57,14750.57,14609.95,14469.33,0.0,0.0,0.0,0.0,2.0,0,,Approved,26.0,Unmarried,Male,Family,Officer,Science & Technology,Contract,21.0,0.0,Other,1608.87,True,0,0,0,0,1608.87,7.383908709376813,21.0,0,Emerging,0,639.0,C,155.89,0.0,-4.504166666666677,3.904227429946283,0
CONT100099,C302107064,Unsecured Personal Loan,,2024-06-16,60.0,74050.41,74050.41,73260.16333333333,72477.77,0.0,0.0,0.0,0.0,3.0,0,,Approved,31.0,Married,Male,Own,Professional,Unknown,Full-Time,79.0,1.0,Other,3720.38,True,0,0,1,0,3720.38,8.221849846217607,79.0,0,Emerging,1,643.0,C,586.612,0.0,65.19923076923081,1.629284981141877,0
CONT100100,C302107125,Unsecured Personal Loan,,2023-06-29,48.0,18757.33,19717.33,19451.16,19187.22,0.0,0.0,0.0,0.0,3.0,0,,Approved,32.0,Married,Male,Own,Employee,Unknown,Full-Time,113.0,1.0,Debt Consolidation,2013.41,False,0,0,1,0,2013.41,7.608081627535108,113.0,0,Emerging,1,668.0,B,963.2953333333334,0.0,-89.85153846153841,3.549738724842103,0
CONT100101,C302107089,Unsecured Personal Loan,,2023-06-24,48.0,8206.33,8615.83,8494.506666666666,8374.04,0.0,0.0,0.0,0.0,3.0,0,,Approved,25.0,Unmarried,Male,Rent,Technician and Associate Professional,Environment & Sustainable Dev.,Full-Time,17.0,0.0,Other,1643.47,False,0,0,0,0,1643.47,7.405173422835775,17.0,0,Emerging,0,626.0,C,354.5146666666667,0.0,-12.941538461538475,1.9305417073515059,0
CONT100102,C302107130,Unsecured Personal Loan,,2025-06-29,72.0,85490.57,90131.86,89640.23333333334,89394.42,1838.94,612.98,3.0,1.0,3.0,0,,Approved,34.0,Married,Male,Rent,Officer,Civil Service,Full-Time,173.0,0.0,Debt Consolidation,5625.69,True,0,0,0,0,5625.69,8.63527662639267,173.0,0,Emerging,0,,,406.4206666666667,0.0,-108.36615384615386,3.5718897705262074,0
CONT100103,C302107174,Unsecured Personal Loan,,2024-07-08,60.0,61531.07,61531.07,61190.035,60849.0,0.0,0.0,0.0,0.0,2.0,0,,Approved,24.0,Unmarried,Male,Family,Armed Forces Occupation,Civil Service,Full-Time,19.0,0.0,Debt Consolidation,3074.39,True,0,0,0,0,3074.39,8.031187001466758,19.0,0,Young,0,597.0,D,1958.7900000000002,0.0,336.39363636363646,1.4559038772270783,0
CONT100104,C302107266,Unsecured Personal Loan,,2025-07-21,72.0,63305.98,66773.88,66516.68,66259.48,0.0,0.0,0.0,0.0,2.0,0,,Approved,37.0,Married,Female,Family,Professional,Education,Full-Time,67.0,1.0,Debt Consolidation,2899.28,True,0,0,0,0,2899.28,7.972562563037886,67.0,0,Established,1,576.0,D,689.0358333333334,0.0,167.41999999999996,6.1437011947374796,0
CONT100104,C302107266,Unsecured Personal Loan,,2025-07-21,72.0,63305.98,66773.88,66516.68,66259.48,0.0,0.0,0.0,0.0,2.0,0,,Approved,37.0,Married,Female,Family,Professional,Education,Full-Time,67.0,1.0,Debt Consolidation,2899.28,True,0,0,0,0,2899.28,7.972562563037886,67.0,0,Established,1,585.0,D,689.0358333333334,0.0,167.41999999999996,6.1437011947374796,0
CONT100105,C302107056,Unsecured Personal Loan,,2024-06-16,60.0,18518.05,18518.05,18342.546666666665,18165.96,0.0,0.0,0.0,0.0,3.0,0,,Approved,37.0,Unmarried,Male,Rent,Officer,Other,Full-Time,72.0,1.0,Other,1875.73,False,0,0,0,0,1875.73,7.537286179675934,72.0,0,Established,1,,,613.4513333333333,0.0,60.475384615384776,2.2409971497402825,0
CONT100106,C302107133,Unsecured Personal Loan,,2024-07-01,60.0,98240.21,98240.21,97877.21,97151.21,0.0,0.0,0.0,0.0,3.0,0,,Approved,30.0,Married,Male,Family,Officer,Civil Service,Contract,110.0,2.0,Debt Consolidation,5483.99,True,0,0,0,0,5483.99,8.609770549553613,110.0,0,Emerging,1,574.0,D,846.6061111111111,0.0,427.19800000000004,2.5388656904721376,0
CONT100107,C302107053,Unsecured Personal Loan,,2022-06-12,36.0,12292.15,12292.15,12050.909999999998,11810.69,0.0,0.0,0.0,0.0,3.0,0,,Approved,25.0,Unmarried,Male,Family,Employee,Other,Contract,17.0,2.0,Home Improvement,1496.28,False,0,0,0,0,1496.28,7.311405407677851,17.0,0,Emerging,1,,,191.89,0.0,-51.667368421052565,1.4882837525228505,0
CONT100108,C302107140,Unsecured Personal Loan,,2024-07-01,60.0,42203.99,44443.33,44197.0,43950.67,0.0,0.0,0.0,0.0,2.0,0,,Approved,37.0,Married,Male,Own,Armed Forces Occupation,Unknown,Full-Time,204.0,0.0,Home Improvement,5627.2,True,0,0,1,0,5627.2,8.635544954205571,204.0,0,Established,0,700.0,A,556.1516666666666,0.0,177.71533333333295,1.606575368170269,0
CONT100109,C302107060,Unsecured Personal Loan,,2023-06-17,48.0,19693.32,19693.32,19427.48,19163.87,0.0,0.0,0.0,0.0,3.0,0,,Approved,28.0,Unmarried,Male,Rent,Clerical Support Worker,Other,Contract,54.0,0.0,Home Improvement,1846.64,False,0,0,0,0,1846.64,7.521664428029828,54.0,0,Emerging,0,,,712.8805882352941,0.0,-100.89307692307693,1.8899337538189003,0
CONT100110,C302107033,Unsecured Personal Loan,,2024-06-04,60.0,53190.95,53190.95,52653.10666666667,52121.71,0.0,0.0,0.0,0.0,3.0,0,,Approved,41.0,Married,Male,Rent,Officer,Civil Service,Full-Time,192.0,0.0,Debt Consolidation,2813.82,True,0,0,0,0,2813.82,7.942653595367705,192.0,0,Established,0,667.0,B,256.4923529411765,0.0,39.0485714285714,3.6711905958938518,0
CONT100111,C302107303,Unsecured Personal Loan,,2022-07-28,36.0,7383.73,7383.73,7310.915,7238.1,0.0,0.0,0.0,0.0,2.0,0,,Approved,37.0,Unmarried,Female,Family,Clerical Support Worker,Other,Full-Time,127.0,1.0,Home Improvement,1066.82,False,1,0,0,1,1066.82,6.973374465989949,127.0,0,Established,1,,,162.71214285714285,0.0,-17.003636363636346,2.624840835777096,0
CONT100112,C302107083,Unsecured Personal Loan,,2024-06-23,60.0,37709.26,37709.26,37279.11666666667,36852.29,0.0,0.0,0.0,0.0,3.0,0,,Approved,51.0,Married,Female,Own,Officer,Civil Service,Full-Time,312.0,2.0,Debt Consolidation,5528.66,True,0,0,0,0,5528.66,8.617881609805258,312.0,0,Senior,1,659.0,B,499.501875,0.0,27.51846153846191,3.958217600735193,0
CONT100112,C302107083,Unsecured Personal Loan,,2024-06-23,60.0,37709.26,37709.26,37279.11666666667,36852.29,0.0,0.0,0.0,0.0,3.0,0,,Approved,51.0,Married,Female,Own,Officer,Civil Service,Full-Time,312.0,2.0,Debt Consolidation,5528.66,True,0,0,0,0,5528.66,8.617881609805258,312.0,0,Senior,1,621.0,C,499.501875,0.0,27.51846153846191,3.958217600735193,0
CONT100113,C302107101,Unsecured Personal Loan,,2024-06-25,60.0,74644.78,74644.78,73793.31666666667,72948.42,0.0,0.0,0.0,0.0,3.0,0,,Approved,48.0,Unmarried,Male,Other,Armed Forces Occupation,Civil Service,Full-Time,312.0,0.0,Debt Consolidation,6854.94,True,0,0,0,0,6854.94,8.832870708780744,312.0,0,Established,0,,,5111.525882352941,0.0,496.91687500000035,2.0068064874464016,0
CONT100114,C302107348,Unsecured Personal Loan,,2024-08-11,60.0,33965.16,33965.16,33965.16,33965.16,0.0,0.0,0.0,0.0,1.0,0,,Approved,24.0,Married,Male,Family,Officer,Civil Service,Full-Time,10.0,0.0,Debt Consolidation,3532.59,True,0,0,0,0,3532.59,8.170069630303216,10.0,0,Young,0,250.0,E,315.50642857142856,0.0,192.91272727272727,2.299454400715871,0
CONT100115,C302106971,Unsecured Personal Loan,,2025-05-11,72.0,100351.7,105799.79,104427.3325,103043.19,0.0,0.0,0.0,0.0,4.0,0,,Approved,34.0,Married,Male,Own,Armed Forces Occupation,Civil Service,Full-Time,132.0,1.0,Debt Consolidation,5007.97,True,0,0,0,0,5007.97,8.518985584120276,132.0,0,Emerging,1,,,820.8466666666667,0.0,216.83176470588242,1.4684711501548267,0
CONT100116,C302106977,Unsecured Personal Loan,,2023-05-13,48.0,6230.55,6230.55,6105.5025000000005,5978.94,0.0,0.0,0.0,0.0,4.0,0,,Approved,49.0,Married,Male,Family,Officer,Construction & Installation,Full-Time,39.0,0.0,Other,3029.78,False,0,0,0,0,3029.78,8.016575291117668,39.0,0,Established,0,600.0,D,250.264,0.0,21.42772727272728,1.5104437658795493,0
CONT100117,C302107155,Unsecured Personal Loan,,2025-07-03,72.0,97343.63,97343.63,96968.685,96593.74,0.0,0.0,0.0,0.0,2.0,0,,Approved,48.0,Married,Female,Family,Officer,Civil Service,Full-Time,296.0,1.0,Debt Consolidation,5630.73,True,0,0,0,0,5630.73,8.636171956347795,296.0,0,Established,1,640.0,C,204.50238095238097,0.0,3.9527777777777136,4.750134376462816,0
CONT100117,C302107155,Unsecured Personal Loan,,2025-07-03,72.0,97343.63,97343.63,96968.685,96593.74,0.0,0.0,0.0,0.0,2.0,0,,Approved,48.0,Married,Female,Family,Officer,Civil Service,Full-Time,296.0,1.0,Debt Consolidation,5630.73,True,0,0,0,0,5630.73,8.636171956347795,296.0,0,Established,1,640.0,C,204.50238095238097,0.0,3.9527777777777136,4.750134376462816,0
CONT100118,C302107002,Unsecured Personal Loan,,2024-05-22,60.0,36918.64,36918.64,36292.0325,35660.09,0.0,0.0,0.0,0.0,4.0,0,,Approved,24.0,Unmarried,Male,Family,Officer,Unknown,Full-Time,14.0,0.0,Other,2649.47,True,0,0,1,0,2649.47,7.882492261744676,14.0,0,Young,0,,,423.66809523809525,0.0,125.98666666666674,2.120494681761941,0
CONT100119,C302106980,Unsecured Personal Loan,,2025-05-14,72.0,24719.58,24719.58,24445.0275,24167.43,0.0,0.0,0.0,0.0,4.0,0,,Approved,29.0,Unmarried,Female,Family,Professional,Civil Service,Full-Time,139.0,0.0,Other,1834.53,True,0,0,0,0,1834.53,7.51508854712367,139.0,0,Emerging,0,,,106.3978947368421,0.0,-25.991875000000142,3.3045265146664438,0
CONT100120,C302106969,Unsecured Personal Loan,,2025-05-08,72.0,41154.0,41154.0,40620.1375,40081.74,0.0,0.0,0.0,0.0,4.0,0,,Approved,41.0,Married,Female,Own,Professional,Education,Full-Time,223.0,1.0,Debt Consolidation,4077.54,True,0,0,0,0,4077.54,8.313494360219819,223.0,0,Established,1,566.0,D,580.567619047619,0.0,130.19333333333313,1.5164394197756896,0
CONT100120,C302106969,Unsecured Personal Loan,,2025-05-08,72.0,41154.0,41154.0,40620.1375,40081.74,0.0,0.0,0.0,0.0,4.0,0,,Approved,41.0,Married,Female,Own,Professional,Education,Full-Time,223.0,1.0,Debt Consolidation,4077.54,True,0,0,0,0,4077.54,8.313494360219819,223.0,0,Established,1,559.0,E,580.567619047619,0.0,130.19333333333313,1.5164394197756896,0
